,0,1
1246,002559,亚威股份
1247,002501,*ST利源
1248,002632,道明光学
1249,300790,宇瞳光学
1250,002348,高乐股份
1251,002821,凯莱英
1252,300769,德方纳米
1253,300423,昇辉科技
1254,002136,安 纳 达
1255,300350,华鹏飞
1256,000421,南京公用
1257,300659,中孚信息
1258,300377,赢时胜
1259,002420,ST毅昌
1260,300346,南大光电
1261,002465,海格通信
1262,300012,华测检测
1263,003031,中瓷电子
1264,000777,中核科技
1265,002719,*ST麦趣
1266,002197,证通电子
1267,300303,聚飞光电
1268,300425,中建环能
1269,002770,ST科迪
1270,002633,申科股份
1271,002111,威海广泰
1272,300331,苏大维格
1273,000650,仁和药业
1274,002138,顺络电子
1275,300599,雄塑科技
1276,000513,丽珠集团
1277,300416,苏试试验
1278,300786,国林科技
1279,000783,长江证券
1280,300598,诚迈科技
1281,300698,万马科技
1282,002867,周大生
1283,002398,垒知集团
1284,002451,摩恩电气
1285,002253,川大智胜
1286,002865,钧达股份
1287,002660,茂硕电源
1288,002389,航天彩虹
1289,300157,恒泰艾普
1290,300606,金太阳
1291,002716,*ST金贵
1292,000058,深 赛 格
1293,002194,武汉凡谷
1294,002266,浙富控股
1295,300324,旋极信息
1296,002736,国信证券
1297,002662,京威股份
1298,000780,*ST平能
1299,002827,高争民爆
1300,000981,*ST银亿
1301,000810,创维数字
1302,002270,华明装备
1303,300193,佳士科技
1304,000546,金圆股份
1305,002168,惠程科技
1306,000156,华数传媒
1307,300048,合康新能
1308,002887,绿茵生态
1309,002310,东方园林
1310,000017,*ST中华A
1311,002972,科安达
1312,002933,新兴装备
1313,300866,安克创新
1314,002535,*ST林重
1315,002992,宝明科技
1316,002696,百洋股份
1317,002113,*ST天润
1318,300087,荃银高科
1319,000592,平潭发展
1320,000547,航天发展
1321,002537,海联金汇
1322,300513,恒实科技
1323,300462,华铭智能
1324,002207,准油股份
1325,002229,鸿博股份
1326,002536,飞龙股份
1327,002743,富煌钢构
1328,002572,索菲亚
1329,300633,开立医疗
1330,300684,中石科技
1331,002666,德联集团
1332,002752,昇兴股份
1333,002296,辉煌科技
1334,000825,太钢不锈
1335,002210,*ST飞马
1336,300175,朗源股份
1337,300018,中元股份
1338,000731,四川美丰
1339,300569,天能重工
1340,000416,民生控股
1341,300375,鹏翎股份
1342,300272,开能健康
1343,300145,中金环境
1344,300124,汇川技术
1345,300245,天玑科技
1346,002664,长鹰信质
1347,300023,宝德股份
1348,300526,中潜股份
1349,300343,联创股份
1350,300530,达志科技
1351,002768,国恩股份
1352,300320,海达股份
1353,300138,晨光生物
1354,300809,华辰装备
1355,300214,日科化学
1356,000028,国药一致
1357,002046,国机精工
1358,000561,烽火电子
1359,002117,东港股份
1360,000966,长源电力
1361,002753,永东股份
1362,000020,深华发Ａ
1363,300770,新媒股份
1364,300826,测绘股份
1365,300141,和顺电气
1366,002672,东江环保
1367,002495,佳隆股份
1368,300783,三只松鼠
1369,000686,东北证券
1370,002044,美年健康
1371,300194,福安药业
1372,000823,超声电子
1373,300146,汤臣倍健
1374,002213,大为股份
1375,002860,星帅尔
1376,000426,兴业矿业
1377,000929,兰州黄河
1378,300047,天源迪科
1379,002817,黄山胶囊
1380,002515,金字火腿
1381,002057,中钢天源
1382,002183,怡 亚 通
1383,300840,酷特智能
1384,300447,全信股份
1385,300767,震安科技
1386,300067,安诺其
1387,300267,尔康制药
1388,300757,罗博特科
1389,300647,超频三
1390,002808,恒久科技
1391,300716,国立科技
1392,300512,中亚股份
1393,300371,汇中股份
1394,002981,朝阳科技
1395,002927,泰永长征
1396,300676,华大基因
1397,000886,海南高速
1398,000862,银星能源
1399,002790,瑞尔特
1400,002367,康力电梯
1401,300472,新元科技
1402,000973,佛塑科技
1403,000551,创元科技
1404,002771,真视通
1405,000722,湖南发展
1406,002247,*ST聚力
1407,002313,日海智能
1408,002823,凯中精密
1409,002217,合力泰
1410,300392,腾信股份
1411,002211,宏达新材
1412,300435,中泰股份
1413,300140,中环装备
1414,002631,德尔未来
1415,300695,兆丰股份
1416,300292,吴通控股
1417,002091,江苏国泰
1418,002855,捷荣技术
1419,300286,安科瑞
1420,002297,博云新材
1421,300838,浙江力诺
1422,300780,德恩精工
1423,300610,晨化股份
1424,002052,*ST同洲
1425,300445,康斯特
1426,002201,九鼎新材
1427,002251,步 步 高
1428,002798,帝欧家居
1429,000498,山东路桥
1430,002512,达华智能
1431,300561,汇金科技
1432,002905,金逸影视
1433,002971,和远气体
1434,300066,三川智慧
1435,003005,竞业达
1436,300487,蓝晓科技
1437,000659,珠海中富
1438,000049,德赛电池
1439,002683,宏大爆破
1440,002618,丹邦科技
1441,300706,阿石创
1442,300322,硕贝德
1443,300235,方直科技
1444,002300,太阳电缆
1445,002852,道道全
1446,300007,汉威科技
1447,300688,创业黑马
1448,002689,远大智能
1449,000860,顺鑫农业
1450,000070,特发信息
1451,002132,恒星科技
1452,300386,飞天诚信
1453,002255,*ST海陆
1454,300726,宏达电子
1455,002643,万润股份
1456,002375,亚厦股份
1457,300518,盛讯达
1458,000639,西王食品
1459,002108,沧州明珠
1460,002584,西陇科学
1461,300439,美康生物
1462,002239,奥特佳
1463,002403,爱仕达
1464,300824,北鼎股份
1465,300433,蓝思科技
1466,000637,茂化实华
1467,002602,世纪华通
1468,002395,双象股份
1469,300577,开润股份
1470,002295,精艺股份
1471,002442,龙星化工
1472,002276,万马股份
1473,300808,久量股份
1474,002950,奥美医疗
1475,002489,浙江永强
1476,300849,锦盛新材
1477,002889,东方嘉盛
1478,300999,金龙鱼
1479,300008,天海防务
1480,000504,ST生物
1481,002538,司尔特
1482,002114,罗平锌电
1483,002930,宏川智慧
1484,002778,高科石化
1485,300542,新晨科技
1486,002571,德力股份
1487,002484,江海股份
1488,002570,贝因美
1489,002214,大立科技
1490,003000,华文食品
1491,002454,松芝股份
1492,300103,达刚控股
1493,300602,飞荣达
1494,300281,金明精机
1495,002611,东方精工
1496,300388,节能国祯
1497,002681,*ST奋达
1498,002215,诺 普 信
1499,300745,欣锐科技
1500,000932,华菱钢铁
1501,002742,三圣股份
1502,300820,英杰电气
1503,002415,海康威视
1504,300637,扬帆新材
1505,300540,深冷股份
1506,002307,北新路桥
1507,300189,神农科技
1508,300493,润欣科技
1509,002198,嘉应制药
1510,000937,冀中能源
1511,000063,中兴通讯
1512,002595,豪迈科技
1513,000791,甘肃电投
1514,002939,长城证券
1515,000695,滨海能源
1516,300807,天迈科技
1517,300053,欧比特
1518,300276,三丰智能
1519,300032,金龙机电
1520,000728,国元证券
1521,300058,蓝色光标
1522,002648,卫星石化
1523,300869,康泰医学
1524,002005,ST德豪
1525,002387,维信诺
1526,300213,佳讯飞鸿
1527,002797,第一创业
1528,002118,紫鑫药业
1529,002626,金达威
1530,002686,亿利达
1531,300520,科大国创
1532,000669,*ST金鸿
1533,002809,红墙股份
1534,002580,圣阳股份
1535,300397,天和防务
1536,300166,东方国信
1537,300621,维业股份
1538,300202,聚龙股份
1539,300731,科创新源
1540,002206,海 利 得
1541,002456,欧菲光
1542,000703,恒逸石化
1543,000612,焦作万方
1544,300200,高盟新材
1545,002853,皮阿诺
1546,300806,斯迪克
1547,300414,中光防雷
1548,300735,光弘科技
1549,002170,芭田股份
1550,002851,麦格米特
1551,300611,美力科技
1552,300348,长亮科技
1553,300353,东土科技
1554,002682,龙洲股份
1555,000911,南宁糖业
1556,002414,高德红外
1557,300864,南大环境
1558,300197,铁汉生态
1559,300463,迈克生物
1560,300643,万通智控
1561,300230,永利股份
1562,300747,锐科激光
1563,002025,航天电器
1564,300027,华谊兄弟
1565,300483,首华燃气
1566,300515,三德科技
1567,300570,太辰光
1568,000023,深天地Ａ
1569,002616,长青集团
1570,002647,仁东控股
1571,300252,金信诺
1572,300065,海兰信
1573,002769,普路通
1574,000878,云南铜业
1575,002250,联化科技
1576,002624,完美世界
1577,300295,三六五网
1578,002985,北摩高科
1579,300532,今天国际
1580,300470,中密控股
1581,000957,中通客车
1582,300578,会畅通讯
1583,300594,朗进科技
1584,002093,国脉科技
1585,002615,哈尔斯
1586,002781,奇信股份
1587,002003,伟星股份
1588,002209,达 意 隆
1589,300444,双杰电气
1590,300167,迪威迅
1591,002951,金时科技
1592,000960,锡业股份
1593,002371,北方华创
1594,002603,以岭药业
1595,300681,英搏尔
1596,300627,华测导航
1597,002596,海南瑞泽
1598,002787,华源控股
1599,000534,万泽股份
1600,002978,安宁股份
1601,300661,圣邦股份
1602,002613,北玻股份
1603,002890,弘宇股份
1604,300588,熙菱信息
1605,002774,快意电梯
1606,002075,沙钢股份
1607,300258,精锻科技
1608,000613,大东海A
1609,000034,神州数码
1610,300429,强力新材
1611,300098,高新兴
1612,002334,英威腾
1613,000622,恒立实业
1614,002695,煌上煌
1615,002274,华昌化工
1616,002045,国光电器
1617,300184,力源信息
1618,002187,广百股份
1619,002400,省广集团
1620,002272,川润股份
1621,002128,露天煤业
1622,000822,山东海化
1623,300758,七彩化学
1624,300050,世纪鼎利
1625,002173,创新医疗
1626,000875,吉电股份
1627,300732,设研院
1628,300037,新宙邦
1629,300261,雅本化学
1630,002265,西仪股份
1631,300009,安科生物
1632,300317,珈伟新能
1633,300449,汉邦高科
1634,300271,华宇软件
1635,002634,棒杰股份
1636,002040,南 京 港
1637,000663,*ST永林
1638,002069,獐子岛
1639,300575,中旗股份
1640,300773,拉卡拉
1641,300395,菲利华
1642,000936,华西股份
1643,300724,捷佳伟创
1644,300531,优博讯
1645,002902,铭普光磁
1646,300126,锐奇股份
1647,300736,百邦科技
1648,300112,万讯自控
1649,002309,中利集团
1650,002425,凯撒文化
1651,300566,激智科技
1652,002362,汉王科技
1653,300836,佰奥智能
1654,000503,国新健康
1655,000597,东北制药
1656,000158,常山北明
1657,002098,浔兴股份
1658,300045,华力创通
1659,002623,亚玛顿
1660,300055,万邦达
1661,002846,英联股份
1662,000676,智度股份
1663,000829,天音控股
1664,002763,汇洁股份
1665,000815,美利云
1666,300329,海伦钢琴
1667,002600,领益智造
1668,002825,纳尔股份
1669,300339,润和软件
1670,002548,金新农
1671,002372,伟星新材
1672,002017,东信和平
1673,002330,得利斯
1674,300830,金现代
1675,300302,同有科技
1676,300618,寒锐钴业
1677,300548,博创科技
1678,300121,阳谷华泰
1679,300805,电声股份
1680,300357,我武生物
1681,300494,盛天网络
1682,002065,东华软件
1683,002918,蒙娜丽莎
1684,300817,双飞股份
1685,002407,多氟多
1686,002006,精功科技
1687,002777,久远银海
1688,300719,安达维尔
1689,300391,康跃科技
1690,002639,雪人股份
1691,300539,横河模具
1692,002273,水晶光电
1693,002263,大东南
1694,300165,天瑞仪器
1695,300005,探路者
1696,002810,山东赫达
1697,300674,宇信科技
1698,002864,盘龙药业
1699,300223,北京君正
1700,300503,昊志机电
1701,300670,大烨智能
1702,300480,光力科技
1703,300678,中科信息
1704,002246,北化股份
1705,002815,崇达技术
1706,300379,东方通
1707,002836,新宏泽
1708,000906,浙商中拓
1709,300798,锦鸡股份
1710,002816,和科达
1711,002338,奥普光电
1712,002282,博深股份
1713,300403,汉宇集团
1714,002706,良信股份
1715,000786,北新建材
1716,002119,康强电子
1717,002606,大连电瓷
1718,300810,中科海讯
1719,300779,惠城环保
1720,002406,远东传动
1721,000700,模塑科技
1722,003033,征和工业
1723,300775,三角防务
1724,002293,罗莱生活
1725,002227,奥 特 迅
1726,002335,科华数据
1727,300330,华虹计通
1728,300195,长荣股份
1729,000811,冰轮环境
1730,002345,潮宏基
1731,300209,天泽信息
1732,002488,金固股份
1733,300291,华录百纳
1734,300609,汇纳科技
1735,300360,炬华科技
1736,300579,数字认证
1737,000948,南天信息
1738,300896,爱美客
1739,000681,视觉中国
1740,300630,普利制药
1741,002378,章源钨业
1742,300523,辰安科技
1743,300465,高伟达
1744,300607,拓斯达
1745,002973,侨银股份
1746,300875,捷强装备
1747,300789,唐源电气
1748,300116,保力新
1749,300170,汉得信息
1750,300366,创意信息
1751,300455,康拓红外
1752,002576,通达动力
1753,002908,德生科技
1754,300591,万里马
1755,300246,宝莱特
1756,300418,昆仑万维
1757,300408,三环集团
1758,002812,恩捷股份
1759,002228,合兴包装
1760,300556,丝路视觉
1761,002020,京新药业
1762,300179,四方达
1763,300504,天邑股份
1764,002565,顺灏股份
1765,002925,盈趣科技
1766,300793,佳禾智能
1767,300787,海能实业
1768,300278,华昌达
1769,300586,美联新材
1770,300024,机器人
1771,002384,东山精密
1772,300319,麦捷科技
1773,002381,双箭股份
1774,300631,久吾高科
1775,002317,众生药业
1776,000553,安道麦A
1777,300034,钢研高纳
1778,002829,星网宇达
1779,002196,方正电机
1780,002413,雷科防务
1781,300415,伊之密
1782,300057,万顺新材
1783,300690,双一科技
1784,300289,利德曼
1785,002583,海能达
1786,002940,昂利康
1787,000851,高鸿股份
1788,002947,恒铭达
1789,300081,恒信东方
1790,000762,西藏矿业
1791,300264,佳创视讯
1792,300680,隆盛科技
1793,002481,双塔食品
1794,300800,力合科技
1795,300014,亿纬锂能
1796,300730,科创信息
1797,000523,广州浪奇
1798,002388,新亚制程
1799,003016,欣贺股份
1800,000570,苏常柴Ａ
1801,300436,广生堂
1802,300338,开元教育
1803,300428,四通新材
1804,300517,海波重科
1805,002013,中航机电
1806,300622,博士眼镜
1807,300697,电工合金
1808,002522,浙江众成
1809,002463,沪电股份
1810,300188,美亚柏科
1811,002544,杰赛科技
1812,002610,爱康科技
1813,300624,万兴科技
1814,300368,汇金股份
1815,000912,泸天化
1816,000983,山西焦煤
1817,000930,中粮科技
1818,300612,宣亚国际
1819,300721,怡达股份
1820,300296,利亚德
1821,300240,飞力达
1822,300766,每日互动
1823,002432,九安医疗
1824,300717,华信新材
1825,002078,太阳纸业
1826,300753,爱朋医疗
1827,000557,西部创业
1828,300363,博腾股份
1829,300710,万隆光电
1830,002428,云南锗业
1831,300675,建科院
1832,002434,万里扬
1833,300645,正元智慧
1834,300345,华民股份
1835,002235,安妮股份
1836,002476,宝莫股份
1837,300691,联合光电
1838,300751,迈为股份
1839,002649,博彦科技
1840,300448,浩云科技
1841,002560,通达股份
1842,000425,徐工机械
1843,300205,天喻信息
1844,000552,靖远煤电
1845,300777,中简科技
1846,000016,深康佳Ａ
1847,000039,中集集团
1848,300123,亚光科技
1849,002466,天齐锂业
1850,300589,江龙船艇
1851,300270,中威电子
1852,300210,森远股份
1853,000572,ST海马
1854,002472,双环传动
1855,300559,佳发教育
1856,000869,张  裕Ａ
1857,300120,经纬辉开
1858,300687,赛意信息
1859,300085,银之杰
1860,300341,麦克奥迪
1861,002913,奥士康
1862,300667,必创科技
1863,300663,科蓝软件
1864,002885,京泉华
1865,300831,派瑞股份
1866,300003,乐普医疗
1867,300733,西菱动力
1868,300845,捷安高科
1869,002216,三全食品
1870,002745,木林森
1871,300554,三超新材
1872,002131,利欧股份
1873,300152,科融环境
1874,000768,中航西飞
1875,300560,中富通
1876,300464,星徽股份
1877,300376,易事特
1878,002772,众兴菌业
1879,002942,新农股份
1880,300159,新研股份
1881,000953,*ST河化
1882,300900,广联航空
1883,300390,天华超净
1884,300077,国民技术
1885,300722,新余国科
1886,300232,洲明科技
1887,002163,海南发展
1888,300088,长信科技
1889,002675,东诚药业
1890,300811,铂科新材
1891,002402,和而泰
1892,300872,天阳科技
1893,300528,幸福蓝海
1894,300699,光威复材
1895,300440,运达科技
1896,300857,协创数据
1897,300481,濮阳惠成
1898,002796,世嘉科技
1899,002429,兆驰股份
1900,002271,东方雨虹
1901,000012,南  玻Ａ
1902,000925,众合科技
1903,000767,晋控电力
1904,002970,锐明技术
1905,000738,航发控制
1906,300151,昌红科技
1907,002318,久立特材
1908,002237,恒邦股份
1909,300010,豆神教育
1910,000059,华锦股份
1911,000555,神州信息
1912,300155,安居宝
1913,003006,百亚股份
1914,001696,宗申动力
1915,002961,瑞达期货
1916,002232,启明信息
1917,002480,新筑股份
1918,300550,和仁科技
1919,002486,嘉麟杰
1920,300411,金盾股份
1921,002828,贝肯能源
1922,002438,江苏神通
1923,002224,三 力 士
1924,300201,海伦哲
1925,002857,三晖电气
1926,002621,美吉姆
1927,300511,雪榕生物
1928,300344,立方数科
1929,300269,联建光电
1930,300739,明阳电路
1931,002845,同兴达
1932,300412,迦南科技
1933,300672,国科微
1934,300432,富临精工
1935,002408,齐翔腾达
1936,000415,渤海租赁
1937,002585,双星新材
1938,000737,ST南风
1939,300867,圣元环保
1940,300666,江丰电子
1941,002783,凯龙股份
1942,002169,智光电气
1943,300853,申昊科技
1944,300648,星云股份
1945,000901,航天科技
1946,002802,洪汇新材
1947,300797,钢研纳克
1948,002897,意华股份
1949,002230,科大讯飞
1950,300655,晶瑞股份
1951,002558,巨人网络
1952,002243,力合科创
1953,300689,澄天伟业
1954,300153,科泰电源
1955,300665,飞鹿股份
1956,000800,一汽解放
1957,002793,罗欣药业
1958,002368,太极股份
1959,002838,道恩股份
1960,002521,齐峰新材
1961,000697,炼石航空
1962,300711,广哈通信
1963,300312,邦讯技术
1964,002036,联创电子
1965,002088,鲁阳节能
1966,300241,瑞丰光电
1967,300242,佳云科技
1968,000972,ST中基
1969,002534,杭锅股份
1970,002837,英维克
1971,002724,海洋王
1972,002916,深南电路
1973,300342,天银机电
1974,002959,小熊电器
1975,300847,中船汉光
1976,002464,众应互联
1977,300308,中际旭创
1978,300457,赢合科技
1979,002416,爱施德
1980,300708,聚灿光电
1981,000975,银泰黄金
1982,300355,蒙草生态
1983,300020,银江股份
1984,300083,创世纪
1985,300565,科信技术
1986,002041,登海种业
1987,002241,歌尔股份
1988,000758,中色股份
1989,300792,壹网壹创
1990,002129,中环股份
1991,000509,*ST华塑
1992,300328,宜安科技
1993,000931,中 关 村
1994,002373,千方科技
1995,002818,富森美
1996,000710,贝瑞基因
1997,300163,先锋新材
1998,002945,华林证券
1999,300231,银信科技
2000,000591,太阳能
2001,002982,湘佳股份
2002,300930,屹通新材
2003,300250,初灵信息
2004,000657,中钨高新
2005,002185,华天科技
2006,300580,贝斯特
2007,003020,立方制药
2008,300891,惠云钛业
2009,300148,天舟文化
2010,002085,万丰奥威
2011,300168,万达信息
2012,300862,蓝盾光电
2013,002523,天桥起重
2014,300729,乐歌股份
2015,300750,宁德时代
2016,002734,利民股份
2017,002055,得润电子
2018,002281,光迅科技
2019,300852,四会富仕
2020,002500,山西证券
2021,300208,青岛中程
2022,002010,传化智联
2023,300585,奥联电子
2024,300935,盈建科
2025,300496,中科创达
2026,002635,安洁科技
2027,002506,协鑫集成
2028,002636,金安国纪
2029,000899,赣能股份
2030,002222,福晶科技
2031,002891,中宠股份
2032,300207,欣旺达
2033,300356,光一科技
2034,300620,光库科技
2035,300590,移为通信
2036,002591,恒大高新
2037,002995,天地在线
2038,002732,燕塘乳业
2039,000988,华工科技
2040,300041,回天新材
2041,300507,苏奥传感
2042,300892,品渥食品
2043,300318,博晖创新
2044,000802,北京文化
2045,002740,爱迪尔
2046,002122,*ST天马
2047,002751,易尚展示
2048,002733,雄韬股份
2049,300340,科恒股份
2050,300402,宝色股份
2051,300139,晓程科技
2052,300469,信息发展
2053,000752,*ST西发
2054,300149,睿智医药
2055,002299,圣农发展
2056,001872,招商港口
2057,300499,高澜股份
2058,300293,蓝英装备
2059,300260,新莱应材
2060,002931,锋龙股份
2061,300354,东华测试
2062,300887,谱尼测试
2063,300673,佩蒂股份
2064,000159,国际实业
2065,002103,广博股份
2066,000338,潍柴动力
2067,002594,比亚迪
2068,002795,永和智控
2069,000868,ST安凯
2070,300837,浙矿股份
2071,002487,大金重工
2072,300446,ST乐凯
2073,002520,日发精机
2074,000723,美锦能源
2075,002287,奇正藏药
2076,000821,京山轻机
2077,300161,华中数控
2078,300881,盛德鑫泰
2079,002106,莱宝高科
2080,300662,科锐国际
2081,300310,宜通世纪
2082,002189,中光学
2083,300236,上海新阳
2084,000928,中钢国际
2085,300384,三联虹普
2086,002001,新 和 成
2087,002343,慈文传媒
2088,002054,德美化工
2089,300476,胜宏科技
2090,300072,三聚环保
2091,000066,中国长城
2092,002009,天奇股份
2093,002524,光正眼科
2094,300136,信维通信
2095,300373,扬杰科技
2096,300671,富满电子
2097,002134,天津普林
2098,300536,农尚环境
2099,002049,紫光国微
2100,000970,中科三环
2101,002392,北京利尔
2102,300705,九典制药
2103,002326,永太科技
2104,002097,山河智能
2105,300638,广和通
2106,002212,天融信
2107,300233,金城医药
2108,002056,横店东磁
2109,300285,国瓷材料
2110,002165,红 宝 丽
2111,000837,*ST秦机
2112,300502,新易盛
2113,002529,*ST海源
2114,300936,中英科技
2115,000004,国华网安
2116,300919,中伟股份
2117,300419,浩丰科技
2118,000408,*ST藏格
2119,003032,传智教育
2120,300741,华宝股份
2121,000589,贵州轮胎
2122,000977,浪潮信息
2123,002876,三利谱
2124,300898,熊猫乳品
2125,300394,天孚通信
2126,002979,雷赛智能
2127,300183,东软载波
2128,002291,星期六
2129,300843,胜蓝股份
2130,300738,奥飞数据
2131,300639,凯普生物
2132,000725,京东方Ａ
2133,300479,神思电子
2134,002702,海欣食品
2135,300352,北信源
2136,002759,天际股份
2137,002188,ST巴士
2138,300677,英科医疗
2139,002605,姚记科技
2140,300596,利安隆
2141,300118,东方日升
2142,000636,风华高科
2143,300115,长盈精密
2144,002409,雅克科技
2145,002993,奥海科技
2146,002650,ST加加
2147,000962,东方钽业
2148,300173,福能东方
2149,000938,紫光股份
2150,300475,聚隆科技
2151,300133,华策影视
2152,000536,*ST华映
2153,300212,易华录
2154,300895,铜牛信息
2155,002528,英飞拓
2156,000902,新洋丰
2157,000690,宝新能源
2158,002306,ST云网
2159,300641,正丹股份
2160,000677,恒天海龙
2161,002592,ST八菱
2162,000541,佛山照明
2163,002289,ST宇顺
2164,002158,汉钟精机
2165,300380,安硕信息
2166,002030,达安基因
2167,002080,中材科技
2168,300915,海融科技
2169,300563,神宇股份
2170,300365,恒华科技
2171,300842,帝科股份
2172,002493,荣盛石化
2173,002176,*ST江特
2174,000969,安泰科技
2175,002026,山东威达
2176,002192,*ST融捷
2177,002499,*ST科林
2178,300393,中来股份
2179,000803,*ST北能
2180,300004,南风股份
2181,002436,兴森科技
2182,300737,科顺股份
2183,300907,康平科技
2184,002236,大华股份
2185,300568,星源材质
2186,002766,ST索菱
2187,002120,韵达股份
2188,002079,苏州固锝
2189,000157,中联重科
2190,002280,*ST联络
2191,000949,新乡化纤
2192,000880,潍柴重机
2193,002012,凯恩股份
2194,300064,ST金刚
2195,300617,安靠智电
2196,300409,道氏技术
2197,002356,*ST赫美
2198,002340,格林美
2199,002684,ST猛狮
2200,300400,劲拓股份
2201,002418,*ST康盛
2202,300552,万集科技
2203,300092,科新机电
2204,300604,长川科技
2205,300657,弘信电子
2206,300567,精测电子
2207,002803,吉宏股份
2208,300323,华灿光电
2209,300160,秀强股份
2210,002449,国星光电
2211,002637,赞宇科技
2212,002517,恺英网络
2213,002249,大洋电机
2214,300868,杰美特
2215,300131,英唐智控
2216,002218,拓日新能
2217,002866,传艺科技
2218,002202,金风科技
2219,002937,兴瑞科技
2220,300222,科大智能
2221,002191,劲嘉股份
2222,002915,中欣氟材
2223,002182,云海金属
2224,000564,供销大集
2225,300082,奥克股份
2226,002399,海普瑞
2227,300301,长方集团
2228,300629,新劲刚
2229,002342,巨力索具
2230,002396,星网锐捷
2231,300068,南都电源
2232,000713,丰乐种业
2233,300227,光韵达
2234,300454,深信服
2235,300129,泰胜风能
2236,002651,利君股份
2237,002497,雅化集团
2238,000913,钱江摩托
2239,300421,力星股份
2240,002478,常宝股份
2241,300613,富瀚微
2242,300315,掌趣科技
2243,002756,永兴材料
2244,300477,合纵科技
2245,002553,南方轴承
2246,002588,史丹利
2247,300541,先进数通
2248,300715,凯伦股份
2249,002440,闰土股份
2250,000893,亚钾国际
2251,300855,图南股份
2252,002008,大族激光
2253,002483,润邦股份
2254,002842,翔鹭钨业
2255,300327,中颖电子
2256,000021,深科技
2257,000795,英洛华
2258,002805,丰元股份
2259,300484,蓝海华腾
2260,300046,台基股份
2261,000691,亚太实业
2262,300828,锐新科技
2263,000528,柳    工
2264,300456,赛微电子
2265,002156,通富微电
2266,002859,洁美科技
2267,300821,东岳硅材
2268,300549,优德精密
2269,300054,鼎龙股份
2270,300802,矩子科技
2271,002123,梦网科技
2272,300752,隆利科技
2273,300062,中能电气
2274,300865,大宏立
2275,300870,欧陆通
2276,300623,捷捷微电
2277,002254,泰和新材
2278,300893,松原股份
2279,002776,柏堡龙
2280,300127,银河磁体
2281,300910,瑞丰新材
2282,002597,金禾实业
2283,002067,景兴纸业
2284,002382,蓝帆医疗
2285,300740,御家汇
2286,002439,启明星辰
2287,000830,鲁西化工
2288,300102,乾照光电
2289,300636,同和药业
2290,000733,振华科技
2291,002405,四维图新
2292,300876,蒙泰高新
2293,003021,兆威机电
2294,300883,龙利得
2295,300306,远方信息
2296,300858,科拓生物
2297,000680,山推股份
2298,300880,迦南智能
2299,002139,拓邦股份
2300,300713,英可瑞
2301,300861,美畅股份
2302,002750,龙津药业
2303,002518,科士达
2304,300899,上海凯鑫
2305,002906,华阳集团
2306,300762,上海瀚讯
2307,300277,海联讯
2308,300203,聚光科技
2309,002646,青青稞酒
2310,300882,万胜智能
2311,300369,绿盟科技
2312,300467,迅游科技
2313,300364,中文在线
2314,002881,美格智能
2315,300850,新强联
2316,002960,青鸟消防
2317,002984,森麒麟
2318,000550,江铃汽车
2319,300925,法本信息
2320,002813,路畅科技
2321,003022,联泓新科
2322,300545,联得装备
2323,000818,航锦科技
2324,000488,晨鸣纸业
2325,300063,天龙集团
2326,300196,长海股份
2327,300095,华伍股份
2328,300905,宝丽迪
2329,300918,南山智尚
2330,300902,国安达
2331,000584,哈工智能
2332,300928,华安鑫创
2333,300835,龙磁科技
2334,300923,研奥股份
2335,000050,深天马Ａ
2336,300035,中科电气
2337,300693,盛弘股份
2338,002739,万达电影
2339,300378,鼎捷软件
2340,300901,中胤时尚
2341,002435,长江健康
2342,300908,仲景食品
2343,300169,天晟新材
2344,002870,香山股份
2345,300582,英飞特
2346,300885,海昌新材
2347,300909,汇创达
2348,002064,华峰化学
2349,000502,绿景控股
2350,002058,威 尔 泰
2351,300593,新雷能
2352,300929,华骐环保
2353,300459,金科文化
2354,300890,翔丰华
2355,300888,稳健医疗
2356,300829,金丹科技
2357,002149,西部材料
2358,003029,吉大正元
2359,002125,湘潭电化
2360,300916,朗特智能
2361,300382,斯莱克
2362,002614,奥佳华
2363,300932,三友联众
2364,300679,电连技术
2365,300221,银禧科技
2366,300692,中环环保
2367,000922,佳电股份
2368,300748,金力永磁
2369,300922,天秦装备
2370,300019,硅宝科技
2371,300461,田中精机
2372,300889,爱克股份
2373,002258,利尔化学
2374,300886,华业香料
2375,002843,泰嘉股份
2376,300251,光线传媒
2377,002539,云图控股
2378,002130,沃尔核材
2379,002601,龙蟒佰利
2380,000581,威孚高科
2381,300243,瑞丰高材
2382,002240,盛新锂能
2383,002096,南岭民爆
2384,002677,浙江美大
2385,300727,润禾材料
2386,300906,日月明
2387,300863,卡倍亿
2388,300933,中辰股份
2389,300283,温州宏丰
2390,000625,长安汽车
2391,002460,赣锋锂业
2392,003028,振邦智能
2393,000995,皇台酒业
2394,300224,正海磁材
2395,300903,科翔股份
2396,000831,五矿稀土
2397,000698,沈阳化工
2398,002164,宁波东力
2399,002453,华软科技
2400,002341,新纶科技
2401,002092,中泰化学
2402,000798,中水渔业
2403,002288,超华科技
2404,002116,中国海诚
2405,300827,上能电气
2406,001896,豫能控股
2407,000301,东方盛虹
2408,002715,登云股份
2409,002645,华宏科技
2410,002184,海得控制
2411,002896,中大力德
2412,002221,东华能源
2413,000951,中国重汽
2414,000155,川能动力
2415,000100,TCL科技
2416,003026,中晶科技
2417,002331,皖通科技
2418,002360,同德化工
